,beer_id,name,style,abv,brewery_id
1388,1388,Aurora ,American Amber / Red Ale,0.067,209
1389,1389,Lomaland,Saison / Farmhouse Ale,0.055,209
1390,1390,Fortunate Islands,American Pale Wheat Ale,0.047,209
1391,1391,Black House,American Stout,0.058,209
1392,1392,Blazing World,American Amber / Red Ale,0.065,209
1393,1393,Wapiti Amber Ale,American Amber / Red Ale,0.05,549
1394,1394,Sweet Georgia Brown,American Brown Ale,0.054000000000000006,514
1395,1395,Rich Man's IIPA,American Double / Imperial IPA,0.087,514
1396,1396,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),0.058,514
1397,1397,Montauk Summer Ale,American Blonde Ale,0.056,276
1398,1398,Driftwood Ale,Extra Special / Strong Bitter (ESB),0.06,276
1399,1399,When Helles Freezes Over,Munich Helles Lager,0.056,326
1400,1400,Morgan Street Oktoberfest,Märzen / Oktoberfest,0.049,326
1401,1401,Honey Wheat,American Pale Wheat Ale,0.047,326
1402,1402,Black Bear Dark Lager,Schwarzbier,0.046,326
1403,1403,Golden Pilsner,German Pilsener,0.05,326
1404,1404,Cali Creamin',Cream Ale,0.052000000000000005,111
1405,1405,Second Wind Pale Ale,American Pale Ale (APA),0.05,540
1406,1406,Sunny Haze,Hefeweizen,0.05,540
1407,1407,Towhead,American Blonde Ale,0.052000000000000005,188
1408,1408,Lil' Helper,American IPA,0.07,188
1409,1409,Train Wreck,American Amber / Red Ale,0.08199999999999999,260
1410,1410,Full Moon Belgian White Ale,Witbier,0.085,507
1411,1411,Desert Magic IPA,American IPA,0.07200000000000001,507
1412,1412,Up River Light,Light Lager,0.042,507
1413,1413,Full Moon Belgian White Ale (2007),Witbier,0.085,507
1414,1414,Dry Heat Hefeweizen (2006),Hefeweizen,0.055,507
1415,1415,Mustang Sixty-Six,American Amber / Red Lager,0.05,366
1416,1416,Mustang '33,American Pale Lager,0.04,366
1417,1417,Session '33 (2011),American Pale Lager,0.04,366
1418,1418,Mustang Golden Ale,American Blonde Ale,0.053,366
1419,1419,Washita Wheat,American Pale Wheat Ale,0.053,366
1420,1420,Gansett Light,Light Lager,0.037000000000000005,143
1421,1421,Bohemian Pils,American Pilsner,0.052000000000000005,143
1422,1422,Autocrat Coffee Milk Stout,Milk / Sweet Stout,0.053,143
1423,1423,Narragansett Bohemian Pilsner,German Pilsener,0.086,143
1424,1424,Narragansett Summer Ale,American Pale Wheat Ale,0.042,143
1425,1425,Narragansett Cream Ale,Cream Ale,0.05,143
1426,1426,Narragansett Summer Ale,American Pale Wheat Ale,0.042,143
1427,1427,Narragansett Porter,American Porter,0.07,143
1428,1428,Narragansett Bock,Bock,0.065,143
1429,1429,Narragansett Fest Lager,Märzen / Oktoberfest,0.055,143
1430,1430,Undun Blonde Ale,American Blonde Ale,0.053,387
1431,1431,CuDa Cascadian Dark Ale,American Black Ale,0.07400000000000001,387
1432,1432,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,0.085,387
1433,1433,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,0.085,387
1434,1434,CuDa Cascadian Dark Ale (2012),American Black Ale,0.07400000000000001,387
1435,1435,Undun Blonde Ale (2012),American Blonde Ale,0.053,387
1436,1436,Wick For Brains,Pumpkin Ale,0.061,337
1437,1437,Nebraska India Pale Ale,American IPA,0.065,337
1438,1438,EOS Hefeweizen,Hefeweizen,0.048,337
1439,1439,Brunette Nut Brown Ale,English Brown Ale,0.048,337
1440,1440,Cardinal Pale Ale,American Pale Ale (APA),0.057,337
1441,1441,County Line IPA,American IPA,0.066,325
1442,1442,Trauger Pilsner,German Pilsener,0.048,325
1443,1443,Slow Ride,American IPA,0.045,82
1444,1444,Ranger IPA,American IPA,0.065,82
1445,1445,Shift,American Pale Lager,0.05,82
1446,1446,1554 Black Lager,Euro Dark Lager,0.056,82
1447,1447,Blue Paddle,Czech Pilsener,0.048,82
1448,1448,California Route,American Amber / Red Lager,0.055,82
1449,1449,Snapshot,American Pale Wheat Ale,0.052000000000000005,82
1450,1450,Sunshine Wheat Beer,American Pale Wheat Ale,0.048,82
1451,1451,Fat Tire Amber Ale,American Amber / Red Ale,0.052000000000000005,82
1452,1452,Shift (1),American Pale Lager,0.05,82
1453,1453,Fat Tire Amber Ale (2011),American Amber / Red Ale,0.052000000000000005,82
1454,1454,Shift,American Pale Lager,0.05,82
1455,1455,Ranger IPA,American IPA,0.065,82
1456,1456,Fat Tire Amber Ale,American Amber / Red Ale,0.052000000000000005,82
1457,1457,Ranger IPA (Current),American IPA,0.065,82
1458,1458,Sunshine Wheat Beer (2009),American Pale Wheat Ale,0.048,82
1459,1459,Fat Tire Amber Ale (2008),American Amber / Red Ale,0.052000000000000005,82
1460,1460,Weiss Trash Culture,Berliner Weissbier,0.034,410
1461,1461,Sea Hag IPA,American IPA,0.062,410
1462,1462,Elm City Pilsner,American Pilsner,0.05,410
1463,1463,Atlantic Amber Ale (2004),American Amber / Red Ale,0.05,410
1464,1464,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,0.09,410
1465,1465,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,0.08800000000000001,410
1466,1466,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,0.09,410
1467,1467,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,0.08800000000000001,410
1468,1468,Elm City Lager (2007),American Pilsner,0.05,410
1469,1469,Atlantic Amber Ale (2007),American Amber / Red Ale,0.05,410
1470,1470,Sea Hag IPA (Current),American IPA,0.062,410
1471,1471,Rebirth Pale Ale,American Pale Ale (APA),0.05,174
1472,1472,Irish Channel Stout,American Stout,0.068,174
1473,1473,MechaHopzilla,American Double / Imperial IPA,0.08800000000000001,174
1474,1474,Hopitoulas IPA,American IPA,0.065,174
1475,1475,NOLA Brown Ale,English Dark Mild Ale,0.039,174
1476,1476,NOLA Blonde Ale,American Blonde Ale,0.049,174
1477,1477,Skylight,Dunkelweizen,0.056,241
1478,1478,Kadigan,American Blonde Ale,0.056,241
1479,1479,Dammit Jim!,American Amber / Red Ale,0.052000000000000005,241
1480,1480,Nut Brown Ale,English Brown Ale,0.054000000000000006,518
1481,1481,White Ale,Witbier,0.046,518
1482,1482,Cream Ale,Cream Ale,0.042,238
1483,1483,Green Head IPA,American IPA,0.07200000000000001,495
1484,1484,Plum Island Belgian White,Witbier,0.054000000000000006,495
1485,1485,Newburyport Pale Ale,American Pale Ale (APA),0.055,495
1486,1486,Marblehead,American Amber / Red Ale,0.055,305
1487,1487,Jam Session,American Pale Ale (APA),0.051,359
1488,1488,Hop Drop 'N Roll IPA,American IPA,0.07200000000000001,359
1489,1489,Paleo IPA,English India Pale Ale (IPA),0.06,431
1490,1490,Buck Snort Stout,American Stout,0.061,431
1491,1491,Station 33 Firehouse Red,Irish Red Ale,0.055,431
1492,1492,Slimy Pebble Pils,German Pilsener,0.045,431
1493,1493,Get Together,American IPA,0.045,0
1494,1494,Maggie's Leap,Milk / Sweet Stout,0.049,0
1495,1495,Wall's End,English Brown Ale,0.048,0
1496,1496,Pumpion,Pumpkin Ale,0.06,0
1497,1497,Stronghold,American Porter,0.06,0
1498,1498,Parapet ESB,Extra Special / Strong Bitter (ESB),0.056,0
1499,1499,Blue Boots IPA,American IPA,0.069,293
1500,1500,Hoppy Bitch IPA,American IPA,0.063,450
1501,1501,Three Skulls Ale Pale Ale,American Pale Ale (APA),0.063,450
1502,1502,Walter's Premium Pilsener Beer,German Pilsener,0.045,529
1503,1503,Floppin' Crappie,American Pale Wheat Ale,0.045,529
1504,1504,Left of the Dial IPA,American IPA,0.043,271
1505,1505,Notch Session Pils,Czech Pilsener,0.04,271
1506,1506,O'Fallon Pumpkin Beer,Pumpkin Ale,0.055,442
1507,1507,5 Day IPA,American IPA,0.061,442
1508,1508,O'Fallon Wheach,Fruit / Vegetable Beer,0.051,442
1509,1509,Watershed IPA,American IPA,0.067,150
1510,1510,Oakshire Amber Ale,American Amber / Red Ale,0.054000000000000006,150
1511,1511,Overcast Espresso Stout,American Stout,0.058,150
1512,1512,Watershed IPA (2013),American IPA,0.067,150
1513,1513,Lake Monster,Baltic Porter,0.08199999999999999,184
1514,1514,London Homesick Ale,English Bitter,0.049,184
1515,1515,Luchesa Lager,Keller Bier / Zwickel Bier,0.048,184
1516,1516,Slow Ride,American Pale Ale (APA),0.048,184
1517,1517,Occidental Hefeweizen,American Pale Wheat Ale,0.047,200
1518,1518,Occidental Dunkel,Dunkelweizen,0.051,200
1519,1519,Occidental Altbier,Altbier,0.05,200
1520,1520,Occidental Kölsch,Kölsch,0.045,200
1521,1521,Perpetual Darkness,Belgian Strong Dark Ale,0.092,148
1522,1522,Clan Warrior,Scotch Ale / Wee Heavy,0.087,148
1523,1523,Psycho Penguin Vanilla Porter,American Porter,0.054000000000000006,148
1524,1524,Heliocentric Hefeweizen,Hefeweizen,0.047,148
1525,1525,Ghose Drifter Pale Ale,American Pale Ale (APA),0.051,148
1526,1526,Ghost Rider Pale Ale (2013),American Pale Ale (APA),0.051,148
1527,1527,Helios Hefeweizen (2013),Hefeweizen,0.047,148
1528,1528,The Hole in Hadrian's Wall,Scottish Ale,0.095,471
1529,1529,33 Select Brown Ale,American Brown Ale,0.065,471
1530,1530,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,0.06,471
1531,1531,Boji Blue Pale Ale,American Pale Ale (APA),0.05,471
1532,1532,Winter Games Select #32 Stout,American Stout,0.057,471
1533,1533,Boji Beach Golden Rye Ale,Rye Beer,0.05,471
1534,1534,Hopsmith Pale Lager,American Pale Lager,0.06,301
1535,1535,Falling Down Brown Ale,American Brown Ale,0.065,301
1536,1536,Resolution Rye Stout,American Stout,0.068,301
1537,1537,Plowshare Porter,American Porter,0.055,301
1538,1538,Old Forge Pumpkin Ale,Pumpkin Ale,0.046,301
1539,1539,Endless Sun Ale,American Pale Wheat Ale,0.045,301
1540,1540,Celestial Blonde Ale,American Blonde Ale,0.065,301
1541,1541,Overbite IPA,American IPA,0.075,301
1542,1542,T-Rail Pale Ale,American Pale Ale (APA),0.055,301
1543,1543,Endless Summer Ale (2011),American Pale Wheat Ale,0.048,301
1544,1544,Clem's Gold,American Pale Lager,0.053,390
1545,1545,Lizzy's Red,American Amber / Red Lager,0.055,390
1546,1546,Orlison India Pale Lager,American Pale Lager,0.067,390
1547,1547,Brünette,Euro Dark Lager,0.042,390
1548,1548,Havanüther,Light Lager,0.041,390
1549,1549,Lyric Ale,Saison / Farmhouse Ale,0.065,216
1550,1550,Atalanta,Saison / Farmhouse Ale,0.053,216
1551,1551,Pinner Throwback IPA,American IPA,0.049,166
1552,1552,Centennial State Pale Ale,American Pale Ale (APA),0.052000000000000005,166
1553,1553,Old Chub NITRO,Scotch Ale / Wee Heavy,0.08,166
1554,1554,The CROWLER™,,,166
1555,1555,CAN'D AID Foundation,,,166
1556,1556,Icey.P.A.,American IPA,,166
1557,1557,One Nut Brown,English Brown Ale,0.05,166
1558,1558,Birth IPA,American IPA,,166
1559,1559,Dale's Pale Ale,American Pale Ale (APA),0.065,166
1560,1560,Dale's Pale Ale,American Pale Ale (APA),0.065,166
1561,1561,Mama's Little Yella Pils,Czech Pilsener,0.053,166
1562,1562,oSKAr the G'Rauch,American IPA,0.085,166
1563,1563,oSKAr the G'Rauch,American IPA,0.085,166
1564,1564,Dale's Pale Ale,American Pale Ale (APA),0.065,166
1565,1565,The Deuce,American Brown Ale,0.07,166
1566,1566,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),0.065,166
1567,1567,Dale's Pale Ale (2012),American Pale Ale (APA),0.065,166
1568,1568,Gordon Imperial Red (2010),American Double / Imperial IPA,0.087,166
1569,1569,Dale's Pale Ale (2011),American Pale Ale (APA),0.065,166
1570,1570,Dale's Pale Ale (2010),American Pale Ale (APA),0.065,166
1571,1571,G'KNIGHT (16 oz.),American Double / Imperial IPA,0.087,166
1572,1572,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,0.09,166
1573,1573,Chaka,Belgian Strong Pale Ale,0.08,166
1574,1574,HGH (Home Grown Hops): Part Duh,American Strong Ale,0.08,166
1575,1575,Deviant Dale's IPA,American Double / Imperial IPA,0.08,166
1576,1576,One Hit Wonder,American Double / Imperial IPA,0.09,166
1577,1577,G'KNIGHT (12 oz.),American Double / Imperial IPA,0.087,166
1578,1578,Ten Fidy Imperial Stout,Russian Imperial Stout,0.099,166
1579,1579,Mama's Little Yella Pils,Czech Pilsener,0.053,166
1580,1580,GUBNA Imperial IPA,American Double / Imperial IPA,0.099,166
1581,1581,Old Chub,Scottish Ale,0.08,166
1582,1582,Gordon Ale (2009),American Double / Imperial IPA,0.087,166
1583,1583,Dale's Pale Ale,American Pale Ale (APA),0.065,166
1584,1584,Gordon (2005),American Double / Imperial IPA,0.092,503
1585,1585,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,0.095,503
1586,1586,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,0.099,503
1587,1587,Old Chub (2008),Scottish Ale,0.08,503
1588,1588,Old Chub (2004),Scottish Ale,0.08,503
1589,1589,Old Chub (2003),Scottish Ale,0.08,503
1590,1590,Dale's Pale Ale (2008),American Pale Ale (APA),0.065,503
1591,1591,Dale's Pale Ale (2006),American Pale Ale (APA),0.065,503
1592,1592,Dale's Pale Ale (2004),American Pale Ale (APA),0.065,503
1593,1593,Dale's Pale Ale (2003),American Pale Ale (APA),0.065,503
1594,1594,Dale's Pale Ale (2002),American Pale Ale (APA),0.065,503
1595,1595,Leroy (2005),American Brown Ale,0.052000000000000005,503
1596,1596,Gordon Beer (2006),American Double / Imperial IPA,0.087,503
1597,1597,G'KNIGHT,American Double / Imperial IPA,0.087,389
1598,1598,Ten Fidy,Russian Imperial Stout,0.099,389
1599,1599,Deviant Dale's IPA,American Double / Imperial IPA,0.08,389
1600,1600,Old Chub,Scottish Ale,0.08,389
1601,1601,Dale's Pale Ale,American Pale Ale (APA),0.065,389
1602,1602,Dale's Pale Ale,American Pale Ale (APA),0.065,389
1603,1603,Fresh Slice White IPA,American White IPA,0.055,275
1604,1604,Overgrown American Pale Ale,American Pale Ale (APA),0.055,261
1605,1605,Ozark American Pale Ale,American Pale Ale (APA),0.04,259
1606,1606,Hula Hoppie Session IPA,American IPA,0.048,341
1607,1607,Dirty Hippie Dark Wheat,American Dark Wheat Ale,0.053,341
1608,1608,Rustic Red,Irish Red Ale,0.052000000000000005,441
1609,1609,Stimulator Pale Ale,American Pale Ale (APA),0.053,441
1610,1610,Old Town Ale,Kölsch,0.045,441
1611,1611,Car 21,English Bitter,0.044,441
1612,1612,Cache La Porter,American Porter,0.05,441
1613,1613,Rodeo Rye Pale Ale,American Pale Ale (APA),0.042,307
1614,1614,Outlaw IPA,American IPA,0.062,307
1615,1615,North Fork Lager,American Pale Lager,0.044,307
1616,1616,Payette Pale Ale,American Pale Ale (APA),0.048,307
1617,1617,Mutton Buster,American Brown Ale,0.055,307
1618,1618,Side Kick Kölsch,Kölsch,0.05,468
1619,1619,Fresh Cut Pilsner,American Pilsner,0.046,266
1620,1620,Summer Session Ale,American Pale Wheat Ale,0.05,266
1621,1621,Lobo Lito,Light Lager,0.04,187
1622,1622,Robert Earl Keen Honey Pils,American Pilsner,0.05,187
1623,1623,Mound Builder IPA,American IPA,0.065,205
1624,1624,Amazon Princess IPA,American IPA,0.062,205
1625,1625,Farmer's Daughter Wheat,American Pale Wheat Ale,0.042,205
1626,1626,People's Pilsner,German Pilsener,0.045,205
1627,1627,Hotbox Brown,American Brown Ale,0.055,13
1628,1628,Gold,American Blonde Ale,0.048,13
1629,1629,Black,American Black Ale,0.058,13
1630,1630,98 Problems (Cuz A Hop Ain't One),American IPA,0.065,13
1631,1631,Veteran’s Pale Ale (VPA),American Pale Ale (APA),0.05,13
1632,1632,Grapefruit IPA,American IPA,0.05,13
1633,1633,Pete's ESP Lager (1998),American Pale Lager,0.051,470
1634,1634,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,0.047,470
1635,1635,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,0.049,470
1636,1636,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),,470
1637,1637,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,0.047,470
1638,1638,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,0.047,470
1639,1639,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,0.047,470
1640,1640,Sparkle,American Pale Lager,0.041,11
1641,1641,North 45 Amber Ale,American Amber / Red Ale,0.059,11
1642,1642,Horny Monk,Dubbel,0.069,11
1643,1643,Mind's Eye PA,American IPA,0.067,11
1644,1644,Camelback,American IPA,0.061,157
1645,1645,Local 5 Pale Ale,American Pale Ale (APA),0.056,355
1646,1646,Devils Head Red Ale,American Amber / Red Ale,0.073,355
1647,1647,Elephant Rock IPA,American IPA,0.07,355
1648,1648,Black Bay Milk Stout,Milk / Sweet Stout,0.05,310
1649,1649,Atom Splitter Pale Ale,American Pale Ale (APA),0.05,310
1650,1650,Hot Date Ale,Chile Beer,0.06,314
1651,1651,Masked Bandit IPA,American Black Ale,0.07,314
1652,1652,Sweet Potato Ale,Fruit / Vegetable Beer,0.06,314
1653,1653,Float Trip Ale,American Blonde Ale,0.045,314
1654,1654,Old Tom Porter,American Porter,0.055,314
1655,1655,Black Walnut Wheat,American Dark Wheat Ale,0.045,314
1656,1656,McKinney Eddy Amber Ale,American Amber / Red Ale,0.055,314
1657,1657,Missouri Mule India Pale Ale,American IPA,0.07,314
1658,1658,Blood of the Unicorn,American Amber / Red Ale,0.065,52
1659,1659,GreyBeard™ IPA,American IPA,0.069,324
1660,1660,Pisgah Pale Ale,American Pale Ale (APA),0.057,324
1661,1661,PONTO S.I.P.A.,American IPA,0.045,370
1662,1662,Chronic Ale,American Amber / Red Ale,0.049,370
1663,1663,Swami's India Pale Ale,American IPA,0.068,370
1664,1664,New Cleveland Palesner,American Pilsner,0.05,147
1665,1665,Mazzie,American Pale Ale (APA),0.054000000000000006,55
1666,1666,Big Chuck Barleywine,American Barleywine,0.099,274
1667,1667,Ponderosa IPA,American IPA,,548
1668,1668,Liquid Amber Ale,American Amber / Red Ale,,548
1669,1669,Morning Wood Wheat (Current),American Pale Wheat Ale,0.059,135
1670,1670,Hideout Helles,Munich Helles Lager,0.069,135
1671,1671,Dead Eye Dunkel,Munich Dunkel Lager,0.06,135
1672,1672,Peacemaker Pilsner,Czech Pilsener,0.058,135
1673,1673,Over the Rail Pale Ale,American Pale Ale (APA),0.057,135
1674,1674,Pallavicini Pilsner (2009),Czech Pilsener,0.058,135
1675,1675,Morning Wood Wheat (Current),American Pale Wheat Ale,0.059,135
1676,1676,Pyramid Hefeweizen (2011),Hefeweizen,0.052000000000000005,544
1677,1677,Haywire Hefeweizen (2010),Hefeweizen,0.052000000000000005,544
1678,1678,Golden Fleece,Belgian Pale Ale,0.045,246
1679,1679,Smoking Mirror,American Porter,0.055,246
1680,1680,Rahr's Blonde,Munich Helles Lager,0.046,176
1681,1681,Pride of Texas Pale Ale,American Pale Ale (APA),0.058,176
1682,1682,18th Anniversary Gose,Gose,0.044,128
1683,1683,White (2015),Witbier,0.046,128
1684,1684,BLAKKR,American Black Ale,0.099,128
1685,1685,Firemans #4 Blonde Ale (2013),American Blonde Ale,0.051,128
1686,1686,The Sword Iron Swan Ale,English Pale Ale,0.059,128
1687,1687,Hans' Pils (2015),German Pilsener,0.053,128
1688,1688,Four Squared (2015),American Blonde Ale,0.06,128
1689,1689,Firemans #4 Blonde Ale (2015),American Blonde Ale,0.051,128
1690,1690,Watership Brown Ale,American Brown Ale,0.07200000000000001,475
1691,1691,Gangway IPA,American IPA,0.062,475
1692,1692,Long Day Lager,Czech Pilsener,0.049,475
1693,1693,Farmer's Daughter Blonde,American Blonde Ale,0.051,68
1694,1694,Pump House IPA,American IPA,0.055,68
1695,1695,Suicide Blonde IPA,Belgian IPA,0.07,68
1696,1696,Vanilla Porter,American Porter,0.047,68
1697,1697,Honey Rye,Rye Beer,0.058,68
1698,1698,Happy Cider,Cider,0.055,403
1699,1699,Long Hammer IPA,American IPA,0.065,487
1700,1700,Long Hammer IPA,American IPA,0.065,487
1701,1701,Copper Hook (2011),American Amber / Red Ale,0.058,487
1702,1702,Nectar of the Hops,Mead,0.08,421
1703,1703,Sunshine Nectar,Mead,0.08,421
1704,1704,Black Raspberry Nectar,Mead,0.08,421
1705,1705,Blood Orange Wit,Witbier,0.05,225
1706,1706,Consilium,American Pale Ale (APA),0.05,110
1707,1707,Hammer & Sickle,Russian Imperial Stout,0.09,110
1708,1708,Redacted Rye IPA,American IPA,0.07,110
1709,1709,Elevation Triple India Pale Ale,American Double / Imperial IPA,0.099,110
1710,1710,5:00 O'Clock Afternoon Ale,American Blonde Ale,0.05,110
1711,1711,Ryeteous Rye IPA (2012),American IPA,0.07,110
1712,1712,Stout Ol' Friend,American Stout,0.064,386
1713,1713,Stout Ol' Friend (2012),American Stout,0.064,386
1714,1714,Rye Porter,American Porter,,386
1715,1715,Miner's Gold,American Blonde Ale,0.05,386
1716,1716,Vienna Lager,Vienna Lager,0.046,386
1717,1717,Jessie's Garage,American Pale Ale (APA),0.056,386
1718,1718,Colorado Red Ale,American Amber / Red Ale,0.062,386
1719,1719,Miner's Gold,American Blonde Ale,,386
1720,1720,Fist City,American Pale Ale (APA),0.055,44
1721,1721,A Little Crazy,Belgian Pale Ale,0.068,44
1722,1722,Rosa Hibiscus Ale,Herbed / Spiced Beer,0.058,44
1723,1723,Fistmas Ale,Herbed / Spiced Beer,0.061,44
1724,1724,Oktoberfest Revolution,Märzen / Oktoberfest,0.057,44
1725,1725,Eugene Porter,American Porter,0.068,44
1726,1726,Anti-Hero IPA,American IPA,0.065,44
1727,1727,Bottom Up Belgian Wit,Witbier,0.05,44
1728,1728,Hustle,American Amber / Red Ale,0.057,93
1729,1729,Pure Fury,American Pale Ale (APA),0.055,93
1730,1730,Dad,American Amber / Red Ale,0.06,93
1731,1731,Panther,American Porter,0.058,93
1732,1732,Franz,Märzen / Oktoberfest,0.052000000000000005,93
1733,1733,Zen,American Pale Ale (APA),0.043,93
1734,1734,Truth,American IPA,0.07200000000000001,93
1735,1735,Cougar,American Blonde Ale,0.048,93
1736,1736,Smooth Operator,Cream Ale,0.038,162
1737,1737,Gose,Gose,0.035,42
1738,1738,Maine Island Trail Ale,American Pale Ale (APA),0.043,42
1739,1739,River North White Ale,Witbier,0.05,459
1740,1740,River North Ale,American Amber / Red Ale,0.05,459
1741,1741,Lil SIPA,American IPA,0.05,321
1742,1742,Hop Bomber Rye Pale Ale,American Pale Ale (APA),0.055,321
1743,1743,Jah Mon,American IPA,0.05,43
1744,1744,Oktoberfest,Märzen / Oktoberfest,0.062,43
1745,1745,Headless Wylie,Pumpkin Ale,0.08,43
1746,1746,Dayman IPA,American IPA,0.05,43
1747,1747,All Aboard! Anniversary Stout,Oatmeal Stout,0.071,43
1748,1748,Hop Lace,American White IPA,0.062,43
1749,1749,OH-PA Session Pale Ale,American Pale Ale (APA),0.048,43
1750,1750,Patrick's Poison,American Amber / Red Ale,0.08,43
1751,1751,Rudolph's Red,American Amber / Red Ale,0.081,43
1752,1752,Babbling Blonde,American Blonde Ale,0.053,43
1753,1753,Maxwell's Scottish Ale,Scottish Ale,0.051,43
1754,1754,Grateful White,Witbier,0.061,43
1755,1755,RT Lager,American Amber / Red Lager,0.055,43
1756,1756,Old Wylie's IPA,American IPA,0.062,43
1757,1757,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,0.048,43
1758,1758,Track 1 Amber Lager,American Amber / Red Lager,0.045,427
1759,1759,Pine Knob Pilsner,Czech Pilsener,0.053,229
1760,1760,Cal and Co. Black Cherry Porter,American Porter,,229
1761,1761,Lazy Daze Lager,American Adjunct Lager,0.055,229
1762,1762,Rochester Red Ale,American Amber / Red Ale,0.059,229
1763,1763,Milkshake Stout,Milk / Sweet Stout,0.05,229
1764,1764,Cornerstone IPA,American IPA,0.07,229
1765,1765,Lazy Daze Lager,American Adjunct Lager,0.055,229
1766,1766,Rogue American Amber Ale,American Amber / Red Ale,0.051,289
1767,1767,12th Round,American Strong Ale,0.076,376
1768,1768,RoughTail IPA,American IPA,0.07,376
1769,1769,Polar Night Stout,American Stout,0.08,376
1770,1770,Sundown,Saison / Farmhouse Ale,0.071,164
1771,1771,Sanctified,Belgian Strong Pale Ale,0.099,164
1772,1772,Fear of a Brett Planet,American Pale Ale (APA),0.051,164
1773,1773,Original Slacker Ale,English Brown Ale,0.056,164
1774,1774,Alpha Blackback,American Black Ale,0.07200000000000001,164
1775,1775,Kiss Off IPA,American IPA,0.063,164
1776,1776,Dog Days Summer Ale,Kölsch,0.045,164
1777,1777,1881 California Red,American Amber / Red Ale,0.056,397
1778,1778,CAPT Black IPA,American Black Ale,0.073,397
1779,1779,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,0.048,397
1780,1780,CAPT Black IPA,American Black Ale,0.073,397
1781,1781,1881 California Red Ale,American Amber / Red Ale,0.056,397
1782,1782,Saint Archer White Ale,Witbier,0.05,288
1783,1783,Saint Archer IPA,American IPA,0.068,288
1784,1784,Saint Archer Pale Ale,American Pale Ale (APA),0.052000000000000005,288
1785,1785,Saint Archer Blonde,Kölsch,0.048,288
1786,1786,Sex Panther,American Porter,0.069,30
1787,1787,Winter Warmer (Vault Series),Winter Warmer,0.095,30
1788,1788,Count Hopula (Vault Series),American Double / Imperial IPA,0.091,30
1789,1789,Oktoberfest,Märzen / Oktoberfest,0.055,30
1790,1790,SunSpot Golden Ale,American Blonde Ale,0.05,30
1791,1791,I.W.A. (2011),American Pale Wheat Ale,0.06,30
1792,1792,Supermonk I.P.A.,Belgian IPA,0.065,30
1793,1793,Epicenter Amber Ale,American Amber / Red Ale,0.055,30
1794,1794,SanTan HefeWeizen,Hefeweizen,0.05,30
1795,1795,Hop Shock IPA,American IPA,0.07,30
1796,1796,Sex Panther (2014),American Porter,0.069,30
1797,1797,Devil’s Ale,American Pale Ale (APA),0.055,30
1798,1798,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,0.081,30
1799,1799,Mr. Pineapple,Fruit / Vegetable Beer,0.05,30
1800,1800,American Idiot Ale (2012),American Pale Ale (APA),0.055,30
1801,1801,Hop Shock IPA (2010),American IPA,0.07,30
1802,1802,SanTan HefeWeizen (2010),Hefeweizen,0.05,30
1803,1803,Devil’s Ale (2010),American Pale Ale (APA),0.055,30
1804,1804,Epicenter Amber Ale (2010),American Amber / Red Ale,0.055,30
1805,1805,Sanitas Saison Ale,Saison / Farmhouse Ale,0.058,419
1806,1806,Sanitas Black IPA,American Black Ale,0.068,419
1807,1807,Giant DIPA,American Double / Imperial IPA,0.08900000000000001,252
1808,1808,Dread Brown Ale,American Brown Ale,0.054000000000000006,252
1809,1809,Casinos IPA,English India Pale Ale (IPA),0.07,252
1810,1810,Saison 88,Saison / Farmhouse Ale,0.055,392
1811,1811,Black IPA,American Black Ale,0.071,392
1812,1812,Santa Fe Irish Red Ale,Irish Red Ale,0.045,392
1813,1813,Santa Fe Oktoberfest,Märzen / Oktoberfest,,392
1814,1814,Imperial Java Stout,Russian Imperial Stout,0.08,392
1815,1815,Freestyle Pilsner,German Pilsener,0.055,392
1816,1816,Happy Camper IPA,American IPA,0.066,392
1817,1817,Oval Beach Blonde Ale,American Blonde Ale,0.05,398
1818,1818,Oak Aged Cider,Cider,0.065,394
1819,1819,Ginger Cider,Cider,0.065,394
1820,1820,Schilling Hard Cider,Cider,0.065,394
1821,1821,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,0.05,428
1822,1822,Schlafly Black Lager,Schwarzbier,0.05,428
